src,dst
0x2d9dS0x1fe9,0x30cdS0x2764S0x1fe9
0x2da2S0x1fe9,0x2da7S0x1fe9
0x2da6S0x1fe9,0x2da7S0x1fe9
0x2012,0x2db8S0x1fe9
0x2017,0x201a
0x201c,0x201e
0x201e,0x2021
0x201e,0x2023
0x2021,0x2023
0x202a,0x1de3
0x203d,0x2060
0x2060,0x2069
0x205e,0x2060
0x2069,0x206a
0x2064,0x2069
0x2064,0x2077
0x2077,0x2078
0x206a,0x206c
0x206a,0x3c4f7
0x206c,0x2070
0x206d,0x2070
0x2072,0x2075
0x2075,0x2077
0x2078,0x3c5d3
0x2815,0x30e3
0x281b,0x281e
0x2822,0x2847
0x2843,0x2846
0x2848,0x284b
0x2bbd,0x2bcd
0x2bbd,0x2724S0x2bb9
0x2ba5,0x2851
0x2ba9,0x2bac
0x2bb0,0x2727S0x2bad
0x2bb5,0x2bb8
0x2bba,0x2bbd
0x2bcd,0x1048
0x2bcd,0x104f
0x2bc0,0x2727S0x2bb9
0x2bc5,0x2bc8
0x2bca,0x2bcd
0x6481,0x6484
0x64a5,0x64a8
0x64c9,0x64cc
0x64ed,0x64f0
0x12400,0x12420
0x12e00,0x12e20
0x13800,0x13820
0x14200,0x14220
0x14c00,0x14c20
0x15600,0x15620
0x16000,0x16020
0x16a00,0x16a20
0x17400,0x17420
0x17e00,0x17e20
0x18800,0x18820
0x1a600,0x1a620
0x78c10,0x78c30
0x79610,0x79630
0x7a010,0x7a030
0x7aa10,0x7aa30
0x7b410,0x7b430
0x7be10,0x7be30
0x7c810,0x7c830
0x7d210,0x7d230
0x7dc10,0x7dc30
0x7e610,0x7e630
0x7f010,0x7f030
0x7fa10,0x7fa30
0x80410,0x80430
0x80e10,0x80e30
0x81810,0x81830
0x82210,0x82230
0x82c10,0x82c30
0x83610,0x83630
0x84010,0x84030
0x84a10,0x84a30
0x85410,0x85430
0x85e10,0x85e30
0x86810,0x86830
0x87230,0x87250
0x87c30,0x87c50
0x88630,0x88650
0x89030,0x89050
0x89a30,0x89a50
0x8a430,0x8a450
0x8ae30,0x8ae50
0x8b830,0x8b850
0x8c230,0x8c250
0x8cc30,0x8cc50
0x8d630,0x8d650
0x8e030,0x8e050
0x8ea30,0x8ea50
0x8f430,0x8f450
0x8fe30,0x8fe50
0x90830,0x90850
0x91230,0x91250
0x91c30,0x91c50
0x92630,0x92650
0x93030,0x93050
0x93a30,0x93a50
0x94430,0x94450
0x94e30,0x94e50
0xb660x39b,0xbac0x39b
0xb660x39b,0x2b78S0x2f59S0x3c2
0xb660x39b,0x2b78S0x2f89S0xb670x39b
0x1bbe0x470,0x1c040x470
0x1bbe0x470,0x2b78S0x2f89S0x1bbf0x470
0x1c430x470,0x2f9cS0x1bbf0x470
0x1b6e0x470,0x1bbe0x470
0xbeb0x39b,0x2f9cS0xb670x39b
0xb160x39b,0xb660x39b
0xb040x39b,0x2f38S0xadb0x39b
0xad70x39b,0xada0x39b
0x1c530x470,0x1c550x470
0x1c500x470,0x1c530x470
0x1c500x470,0x1c550x470
0x1c4e0x470,0x1c500x470
0x1c490x470,0x1c4c0x470
0x1c420x470,0x2f7aS0x1bbf0x470
0x1c420x470,0x2f83S0x1bbf0x470
0x1c420x470,0x2f90S0x1bbf0x470
0x2f7aS0x1bbf0x470,0x1c530x470
0x2f83S0x1bbf0x470,0x2b78S0x2f74S0x1bbf0x470
0x2f90S0x1bbf0x470,0x2b78S0x2f89S0x1bbf0x470
0x1c400x470,0x1c420x470
0x1c1d0x470,0x1c550x470
0x1c070x470,0x1c1c0x470
0x1c010x470,0x1c040x470
0x1bff0x470,0x1c010x470
0x1bfe0x470,0x1c010x470
0x1bfc0x470,0x1bfe0x470
0x1bf80x470,0x1bfe0x470
0x1bf80x470,0x1bfb0x470
0x1bf60x470,0x1bf80x470
0x1bf30x470,0x1bf50x470
0x1bde0x470,0x1bf30x470
0x1bc80x470,0x1bdd0x470
0x1bc50x470,0x1bf80x470
0x1bc50x470,0x1bf50x470
0x1bc30x470,0x1bfb0x470
0x1bbd0x470,0x1bbe0x470
0x1bb80x470,0x1bbd0x470
0x1bb20x470,0x1bbd0x470
0x1bb10x470,0x1bbe0x470
0x1bb00x470,0x1bb10x470
0x1bae0x470,0x1bb00x470
0x1bad0x470,0x1bb00x470
0x1bab0x470,0x1bad0x470
0x1ba70x470,0x1bad0x470
0x1ba70x470,0x1baa0x470
0x1ba50x470,0x1ba70x470
0x1ba20x470,0x1ba40x470
0x1b8d0x470,0x1ba20x470
0x1b770x470,0x1b8c0x470
0x1b740x470,0x1ba70x470
0x1b740x470,0x1ba40x470
0x1b720x470,0x1baa0x470
0xbfb0x39b,0xbfd0x39b
0xbf80x39b,0xbfb0x39b
0xbf80x39b,0xbfd0x39b
0xbf60x39b,0xbf80x39b
0xbf10x39b,0xbf40x39b
0xbea0x39b,0x2f7aS0xb670x39b
0xbea0x39b,0x2f83S0xb670x39b
0xbea0x39b,0x2f90S0xb670x39b
0x2f7aS0xb670x39b,0xbfb0x39b
0x2f83S0xb670x39b,0x2b78S0x2f74S0xb670x39b
0x2f90S0xb670x39b,0x2b78S0x2f89S0xb670x39b
0xbe80x39b,0xbea0x39b
0xbc50x39b,0xbfd0x39b
0xbc40x39b,0xbfd0x39b
0xbaf0x39b,0xbc40x39b
0xba90x39b,0xbac0x39b
0xba70x39b,0xba90x39b
0xba60x39b,0xba90x39b
0xba40x39b,0xba60x39b
0xba00x39b,0xba60x39b
0xba00x39b,0xba30x39b
0xb9e0x39b,0xba00x39b
0xb9b0x39b,0xb9d0x39b
0xb860x39b,0xb9b0x39b
0xb850x39b,0xb9b0x39b
0xb700x39b,0xb850x39b
0xb6d0x39b,0xba00x39b
0xb6d0x39b,0xb9d0x39b
0xb6b0x39b,0xba30x39b
0xb650x39b,0xb660x39b
0xb600x39b,0xb650x39b
0xb5a0x39b,0xb650x39b
0xb590x39b,0xb660x39b
0xb580x39b,0xb590x39b
0xb560x39b,0xb580x39b
0xb550x39b,0xb580x39b
0xb530x39b,0xb550x39b
0xb4f0x39b,0xb550x39b
0xb4f0x39b,0xb520x39b
0xb4d0x39b,0xb4f0x39b
0xb4a0x39b,0xb4c0x39b
0xb350x39b,0xb4a0x39b
0xb340x39b,0xb4a0x39b
0xb1f0x39b,0xb340x39b
0xb1c0x39b,0xb4f0x39b
0xb1c0x39b,0xb4c0x39b
0xb1a0x39b,0xb520x39b
0xb120x39b,0xb140x39b
0xb0f0x39b,0xb120x39b
0xb0f0x39b,0xb140x39b
0xb0d0x39b,0xb0f0x39b
0xb080x39b,0xb0b0x39b
0xb030x39b,0x2f1fS0xadb0x39b
0xb030x39b,0x2f24S0xadb0x39b
0xb030x39b,0x2f28S0xadb0x39b
0x2f1fS0xadb0x39b,0x2f24S0xadb0x39b
0x2f1fS0xadb0x39b,0x30d1S0x2adeS0xadb0x39b
0x2f1fS0xadb0x39b,0x30cdS0x2adeS0xadb0x39b
0x2f24S0xadb0x39b,0x2f29S0xadb0x39b
0x2f28S0xadb0x39b,0x2f29S0xadb0x39b
0xb010x39b,0xb030x39b
0xade0x39b,0xb000x39b
0xadd0x39b,0xb030x39b
0xadd0x39b,0xb000x39b
0xadb0x39b,0xadd0x39b
0xad60x39b,0xada0x39b
0xad50x39b,0xad60x39b
0xac00x39b,0xad50x39b
0xabf0x39b,0xad50x39b
0xabe0x39b,0xad60x39b
0xaa90x39b,0xabe0x39b
0xaa80x39b,0xabe0x39b
0xa930x39b,0xaa80x39b
0xa920x39b,0xaa80x39b
0xa900x39b,0xa920x39b
0xa8d0x39b,0xa900x39b
0xa8b0x39b,0xa920x39b
0xa880x39b,0xa900x39b
0xa860x39b,0xa8b0x39b
0x1d0cS0x140c,0x145a
0x1d0cS0x15a4,0x2b78S0x2cceS0x15b3
0x1cb3S0x19a9,0x19df
0x1a70S0x135e,0x1a76S0x135e
0x1a76S0x135e,0x1a7cS0x135e
0x1a7cS0x135e,0x1367_0x0
0x1a7cS0x135e,0x137d_0x0
0x1a79S0x135e,0x1a7cS0x135e
0x1a70S0x1a99,0x1a76S0x1a99
0x1a76S0x1a99,0x1a7cS0x1a99
0x1a7cS0x1a99,0x1aa2_0x0
0x1a7cS0x1a99,0x1ab8_0x0
0x1a79S0x1a99,0x1a7cS0x1a99
0x2e7cS0xdaf,0x2e7fS0xdaf
0x30d1S0x2952S0xdaf,0x2986S0xdaf
0x30d1S0x2952S0xdaf,0x298bS0xdaf
0x2e85S0xdaf,0x2e88S0xdaf
0x2e8aS0xdaf,0x2991S0xdaf
0x2e8eS0xdaf,0x2e91S0xdaf
0x2962S0xdaf,0x2987S0xdaf
0x2983S0xdaf,0x2986S0xdaf
0x2986S0xdaf,0x2987S0xdaf
0x2988S0xdaf,0x298bS0xdaf
0x298bS0xdaf,0xde6
0x2955S0xdaf,0x30d8S0x2952S0xdaf
0x2958S0xdaf,0x30cdS0x2952S0xdaf
0x295bS0xdaf,0x295eS0xdaf
0x30ceS0x2952S0xdaf,0x30d1S0x2952S0xdaf
0x2ddcS0xec2,0x2ddfS0xec2
0x30d1S0x27d2S0xec2,0x2806S0xec2
0x30d1S0x27d2S0xec2,0x280bS0xec2
0x2de5S0xec2,0x2de8S0xec2
0x2deaS0xec2,0x2811S0xec2
0x2deeS0xec2,0x2df1S0xec2
0x27e2S0xec2,0x2807S0xec2
0x2803S0xec2,0x2806S0xec2
0x2806S0xec2,0x2807S0xec2
0x2808S0xec2,0x280bS0xec2
0x280bS0xec2,0xef9
0x27d5S0xec2,0x30d8S0x27d2S0xec2
0x27d8S0xec2,0x30cdS0x27d2S0xec2
0x27dbS0xec2,0x27deS0xec2
0x30ceS0x27d2S0xec2,0x30d1S0x27d2S0xec2
0x2e3cS0xf75,0x2e3fS0xf75
0x30d1S0x28d2S0xf75,0x2906S0xf75
0x30d1S0x28d2S0xf75,0x290bS0xf75
0x2e45S0xf75,0x2e48S0xf75
0x2e4aS0xf75,0x2911S0xf75
0x2e4eS0xf75,0x2e51S0xf75
0x28e2S0xf75,0x2907S0xf75
0x2903S0xf75,0x2906S0xf75
0x2906S0xf75,0x2907S0xf75
0x2908S0xf75,0x290bS0xf75
0x290bS0xf75,0xfac
0x28d5S0xf75,0x30d8S0x28d2S0xf75
0x28d8S0xf75,0x30cdS0x28d2S0xf75
0x28dbS0xf75,0x28deS0xf75
0x30ceS0x28d2S0xf75,0x30d1S0x28d2S0xf75
0x2dbcS0x1126,0x2dbfS0x1126
0x30d1S0x2792S0x1126,0x27c6S0x1126
0x30d1S0x2792S0x1126,0x27cbS0x1126
0x2dc5S0x1126,0x2dc8S0x1126
0x2dcaS0x1126,0x27d1S0x1126
0x2dceS0x1126,0x2dd1S0x1126
0x27a2S0x1126,0x27c7S0x1126
0x27c3S0x1126,0x27c6S0x1126
0x27c6S0x1126,0x27c7S0x1126
0x27c8S0x1126,0x27cbS0x1126
0x27cbS0x1126,0x115d
0x2795S0x1126,0x30d8S0x2792S0x1126
0x2798S0x1126,0x30cdS0x2792S0x1126
0x279bS0x1126,0x279eS0x1126
0x30ceS0x2792S0x1126,0x30d1S0x2792S0x1126
0x2e9cS0x11ab,0x2e9fS0x11ab
0x30d1S0x2992S0x11ab,0x29c6S0x11ab
0x30d1S0x2992S0x11ab,0x29cbS0x11ab
0x2ea5S0x11ab,0x2ea8S0x11ab
0x2eaaS0x11ab,0x29d1S0x11ab
0x2eaeS0x11ab,0x2eb1S0x11ab
0x29a2S0x11ab,0x29c7S0x11ab
0x29c3S0x11ab,0x29c6S0x11ab
0x29c6S0x11ab,0x29c7S0x11ab
0x29c8S0x11ab,0x29cbS0x11ab
0x29cbS0x11ab,0x11e2
0x2995S0x11ab,0x30d8S0x2992S0x11ab
0x2998S0x11ab,0x30cdS0x2992S0x11ab
0x299bS0x11ab,0x299eS0x11ab
0x30ceS0x2992S0x11ab,0x30d1S0x2992S0x11ab
0x2ebcS0x1382,0x2ebfS0x1382
0x30d1S0x29d2S0x1382,0x2a06S0x1382
0x30d1S0x29d2S0x1382,0x2a2cS0x1382
0x30d1S0x29d2S0x1382,0x2a31S0x1382
0x2ec5S0x1382,0x2ec8S0x1382
0x2ecaS0x1382,0x2a37S0x1382
0x2eceS0x1382,0x2ed1S0x1382
0x29e2S0x1382,0x2a07S0x1382
0x2a03S0x1382,0x2a06S0x1382
0x2a06S0x1382,0x2a07S0x1382
0x2a08S0x1382,0x2a2dS0x1382
0x2a29S0x1382,0x2a2cS0x1382
0x2a2cS0x1382,0x2a2dS0x1382
0x2a2eS0x1382,0x2a31S0x1382
0x2a31S0x1382,0x13b9
0x29d5S0x1382,0x30d8S0x29d2S0x1382
0x29d8S0x1382,0x30cdS0x29d2S0x1382
0x29dbS0x1382,0x29deS0x1382
0x30ceS0x29d2S0x1382,0x30d1S0x29d2S0x1382
0x2e1cS0x17ff,0x2e1fS0x17ff
0x30d1S0x2892S0x17ff,0x28c6S0x17ff
0x30d1S0x2892S0x17ff,0x28cbS0x17ff
0x2e25S0x17ff,0x2e28S0x17ff
0x2e2aS0x17ff,0x28d1S0x17ff
0x2e2eS0x17ff,0x2e31S0x17ff
0x28a2S0x17ff,0x28c7S0x17ff
0x28c3S0x17ff,0x28c6S0x17ff
0x28c6S0x17ff,0x28c7S0x17ff
0x28c8S0x17ff,0x28cbS0x17ff
0x28cbS0x17ff,0x1836
0x2895S0x17ff,0x30d8S0x2892S0x17ff
0x2898S0x17ff,0x30cdS0x2892S0x17ff
0x289bS0x17ff,0x289eS0x17ff
0x30ceS0x2892S0x17ff,0x30d1S0x2892S0x17ff
0x2ebcS0x1abd,0x2ebfS0x1abd
0x30d1S0x29d2S0x1abd,0x2a06S0x1abd
0x30d1S0x29d2S0x1abd,0x2a2cS0x1abd
0x30d1S0x29d2S0x1abd,0x2a31S0x1abd
0x2ec5S0x1abd,0x2ec8S0x1abd
0x2ecaS0x1abd,0x2a37S0x1abd
0x2eceS0x1abd,0x2ed1S0x1abd
0x29e2S0x1abd,0x2a07S0x1abd
0x2a03S0x1abd,0x2a06S0x1abd
0x2a06S0x1abd,0x2a07S0x1abd
0x2a08S0x1abd,0x2a2dS0x1abd
0x2a29S0x1abd,0x2a2cS0x1abd
0x2a2cS0x1abd,0x2a2dS0x1abd
0x2a2eS0x1abd,0x2a31S0x1abd
0x2a31S0x1abd,0x1af4
0x29d5S0x1abd,0x30d8S0x29d2S0x1abd
0x29d8S0x1abd,0x30cdS0x29d2S0x1abd
0x29dbS0x1abd,0x29deS0x1abd
0x30ceS0x29d2S0x1abd,0x30d1S0x29d2S0x1abd
0x2dfcS0x1c6c,0x2dffS0x1c6c
0x30d1S0x2852S0x1c6c,0x2886S0x1c6c
0x30d1S0x2852S0x1c6c,0x288bS0x1c6c
0x2e05S0x1c6c,0x2e08S0x1c6c
0x2e0aS0x1c6c,0x2891S0x1c6c
0x2e0eS0x1c6c,0x2e11S0x1c6c
0x2862S0x1c6c,0x2887S0x1c6c
0x2883S0x1c6c,0x2886S0x1c6c
0x2886S0x1c6c,0x2887S0x1c6c
0x2888S0x1c6c,0x288bS0x1c6c
0x288bS0x1c6c,0x1ca3
0x2855S0x1c6c,0x30d8S0x2852S0x1c6c
0x2858S0x1c6c,0x30cdS0x2852S0x1c6c
0x285bS0x1c6c,0x285eS0x1c6c
0x30ceS0x2852S0x1c6c,0x30d1S0x2852S0x1c6c
0x2d9aS0x1fe9,0x2d9dS0x1fe9
0x30d1S0x2764S0x1fe9,0x2789S0x1fe9
0x30d1S0x2764S0x1fe9,0x316eS0x276eS0x1fe9
0x30d1S0x2764S0x1fe9,0x3155S0x276eS0x1fe9
0x30d1S0x2764S0x1fe9,0x277dS0x1fe9
0x2da3S0x1fe9,0x2da6S0x1fe9
0x2da8S0x1fe9,0x2791S0x1fe9
0x2dadS0x1fe9,0x2db0S0x1fe9
0x2765S0x1fe9,0x30d8S0x2764S0x1fe9
0x276aS0x1fe9,0x276dS0x1fe9
0x3189S0x1fe9,0x318aS0x1fe9
0x316eS0x276eS0x1fe9,0x316fS0x276eS0x1fe9
0x3164S0x276eS0x1fe9,0x3165S0x276eS0x1fe9
0x3149S0x276eS0x1fe9,0x314aS0x276eS0x1fe9
0x2771S0x1fe9,0x3c51cS0x276eS0x1fe9
0x2771S0x1fe9,0x3c5f8S0x276eS0x1fe9
0x2776S0x1fe9,0x2779S0x1fe9
0x3151S0x276eS0x1fe9,0x3152S0x276eS0x1fe9
0x277aS0x1fe9,0x277dS0x1fe9
0x277fS0x1fe9,0x3190S0x1fe9
0x2783S0x1fe9,0x2786S0x1fe9
0x2789S0x1fe9,0x2021
0x3183S0x1fe9,0x3185S0x1fe9
0x3185S0x1fe9,0x318aS0x1fe9
0x318aS0x1fe9,0x2789S0x1fe9
0x3186S0x1fe9,0x3189S0x1fe9
0x275cS0x1fe9,0x309eS0x1fe9
0x2760S0x1fe9,0x2763S0x1fe9
0x30ceS0x2764S0x1fe9,0x30d1S0x2764S0x1fe9
0x3155S0x276eS0x1fe9,0x3156S0x276eS0x1fe9
0x316aS0x276eS0x1fe9,0x316fS0x276eS0x1fe9
0x1e200S0x276eS0x1fe9,0x1e220S0x276eS0x1fe9
0x3144S0x276eS0x1fe9,0x3161_0x0S0x276eS0x1fe9
0x3144S0x276eS0x1fe9,0x3146_0x0S0x276eS0x1fe9
0x3144S0x276eS0x1fe9,0x314f_0x0S0x276eS0x1fe9
0x3161_0x0S0x276eS0x1fe9,0x3164S0x276eS0x1fe9
0x3146_0x0S0x276eS0x1fe9,0x3149S0x276eS0x1fe9
0x314f_0x0S0x276eS0x1fe9,0x3151S0x276eS0x1fe9
0x314f_0x0S0x276eS0x1fe9,0x3155S0x276eS0x1fe9
0x314f_0x0S0x276eS0x1fe9,0x315aS0x276eS0x1fe9
0x1d800S0x276eS0x1fe9,0x1d820S0x276eS0x1fe9
0x3165S0x276eS0x1fe9,0x3169S0x276eS0x1fe9
0x3166S0x276eS0x1fe9,0x3169S0x276eS0x1fe9
0x314aS0x276eS0x1fe9,0x314eS0x276eS0x1fe9
0x314bS0x276eS0x1fe9,0x314eS0x276eS0x1fe9
0x3152S0x276eS0x1fe9,0x3156S0x276eS0x1fe9
0x3157S0x276eS0x1fe9,0x315aS0x276eS0x1fe9
0x315aS0x276eS0x1fe9,0x3161_0x0S0x276eS0x1fe9
0x315aS0x276eS0x1fe9,0x3146_0x0S0x276eS0x1fe9
0x315aS0x276eS0x1fe9,0x314f_0x0S0x276eS0x1fe9
0x315dS0x276eS0x1fe9,0x3160S0x276eS0x1fe9
0x2aeeS0xadb0x39b,0x2b13S0xadb0x39b
0x2b0fS0xadb0x39b,0x2b12S0xadb0x39b
0x2b12S0xadb0x39b,0x2b13S0xadb0x39b
0x2b14S0xadb0x39b,0x2b17S0xadb0x39b
0x2b17S0xadb0x39b,0xb120x39b
0x2ae1S0xadb0x39b,0x30d8S0x2adeS0xadb0x39b
0x2ae4S0xadb0x39b,0x30cdS0x2adeS0xadb0x39b
0x2ae7S0xadb0x39b,0x2aeaS0xadb0x39b
0x2f1cS0xadb0x39b,0x2f1fS0xadb0x39b
0x30d1S0x2adeS0xadb0x39b,0x2b12S0xadb0x39b
0x30d1S0x2adeS0xadb0x39b,0x2b17S0xadb0x39b
0x2f25S0xadb0x39b,0x2f28S0xadb0x39b
0x2f2aS0xadb0x39b,0x2b1dS0xadb0x39b
0x2f2eS0xadb0x39b,0x2f31S0xadb0x39b
0x30ceS0x2adeS0xadb0x39b,0x30d1S0x2adeS0xadb0x39b
0x2c79S0x30b,0x2c7cS0x30b
0x2c7fS0x30b,0x2701S0x30b
0x2c82S0x30b,0x2c85S0x30b
0x2c87S0x30b,0x2c8aS0x30b
0x26f4S0x30b,0x3101S0x26f3S0x30b
0x26f8S0x30b,0x26fbS0x30b
0x30fbS0x26f3S0x30b,0x26feS0x30b
0x271eS0x2bad,0x2721S0x2bad
0x2712S0x2bad,0x317fS0x2bad
0x2715S0x2bad,0x310bS0x2711S0x2bad
0x2719S0x2bad,0x271cS0x2bad
0x271eS0x2bb9,0x2721S0x2bb9
0x2712S0x2bb9,0x317fS0x2bb9
0x2715S0x2bb9,0x310bS0x2711S0x2bb9
0x2719S0x2bb9,0x271cS0x2bb9
0x2bdcS0x14f,0x2bdfS0x14f
0x2be2S0x14f,0x2694S0x2bd9S0x14f
0x2be5S0x14f,0x2be8S0x14f
0x2beaS0x14f,0x2bedS0x14f
0x2687S0x2bd9S0x14f,0x30f5S0x2686S0x2bd9S0x14f
0x268bS0x2bd9S0x14f,0x268eS0x2bd9S0x14f
0x30e7S0x2686S0x2bd9S0x14f,0x312bS0x2686S0x2bd9S0x14f
0x30ebS0x2686S0x2bd9S0x14f,0x30eeS0x2686S0x2bd9S0x14f
0x310fS0x2686S0x2bd9S0x14f,0x3125S0x2686S0x2bd9S0x14f
0x2f5cS0x18c,0x2f5fS0x18c
0x2f62S0x18c,0x2b7bS0x2f59S0x18c
0x2f65S0x18c,0x2f68S0x18c
0x2f6aS0x18c,0x2f6dS0x18c
0x2b6eS0x2f59S0x18c,0x3135S0x2b6dS0x2f59S0x18c
0x2b72S0x2f59S0x18c,0x2b75S0x2f59S0x18c
0x2f5cS0x1b7,0x2f5fS0x1b7
0x2f62S0x1b7,0x2b7bS0x2f59S0x1b7
0x2f65S0x1b7,0x2f68S0x1b7
0x2f6aS0x1b7,0x2f6dS0x1b7
0x2b6eS0x2f59S0x1b7,0x3135S0x2b6dS0x2f59S0x1b7
0x2b72S0x2f59S0x1b7,0x2b75S0x2f59S0x1b7
0x2c57S0x1f4,0x2c5aS0x1f4
0x30b5S0x2c54S0x1f4,0x267a_0x2S0x2c54S0x1f4
0x30b5S0x2c54S0x1f4,0x26e6_0x6S0x2c54S0x1f4
0x30b5S0x2c54S0x1f4,0x2b67_0x2S0x2c54S0x1f4
0x2c60S0x1f4,0x2c63S0x1f4
0x2c65S0x1f4,0x26f2S0x2c54S0x1f4
0x2c6aS0x1f4,0x2c6dS0x1f4
0x267bS0x2c54S0x1f4,0x267eS0x2c54S0x1f4
0x267eS0x2c54S0x1f4,0x267a_0x2S0x2c54S0x1f4
0x267eS0x2c54S0x1f4,0x26e6_0x6S0x2c54S0x1f4
0x267eS0x2c54S0x1f4,0x2b67_0x2S0x2c54S0x1f4
0x267a_0x2S0x2c54S0x1f4,0x267eS0x2c54S0x1f4
0x26e6_0x6S0x2c54S0x1f4,0x207
0x2b67_0x2S0x2c54S0x1f4,0x2b69S0x2c54S0x1f4
0x2b5fS0x2c54S0x1f4,0x3135S0x2b5eS0x2c54S0x1f4
0x2b63S0x2c54S0x1f4,0x2b66S0x2c54S0x1f4
0x26a1S0x2c54S0x1f4,0x30bcS0x2c54S0x1f4
0x26a6S0x2c54S0x1f4,0x26a9S0x2c54S0x1f4
0x3082S0x2c54S0x1f4,0x26bcS0x2c54S0x1f4
0x3082S0x2c54S0x1f4,0x30b1S0x2c54S0x1f4
0x26bcS0x2c54S0x1f4,0x26bdS0x2c54S0x1f4
0x26adS0x2c54S0x1f4,0x307dS0x2c54S0x1f4
0x26b1S0x2c54S0x1f4,0x26b4S0x2c54S0x1f4
0x30b2S0x2c54S0x1f4,0x30b5S0x2c54S0x1f4
0x26b7S0x2c54S0x1f4,0x26d8_0x2S0x2c54S0x1f4
0x26b7S0x2c54S0x1f4,0x26b9_0x0S0x2c54S0x1f4
0x26d8_0x2S0x2c54S0x1f4,0x26dfS0x2c54S0x1f4
0x26b9_0x0S0x2c54S0x1f4,0x26bcS0x2c54S0x1f4
0x1ce00S0x2c54S0x1f4,0x1ce20S0x2c54S0x1f4
0x3074S0x2c54S0x1f4,0x3077S0x2c54S0x1f4
0x3077S0x2c54S0x1f4,0x309f_0x0S0x2c54S0x1f4
0x3077S0x2c54S0x1f4,0x26c2_0x1S0x2c54S0x1f4
0x309f_0x0S0x2c54S0x1f4,0x30a5S0x2c54S0x1f4
0x26c2_0x1S0x2c54S0x1f4,0x26c3S0x2c54S0x1f4
0x26d0S0x2c54S0x1f4,0x30abS0x2c54S0x1f4
0x26d4S0x2c54S0x1f4,0x26d7S0x2c54S0x1f4
0x2671S0x2c54S0x1f4,0x2b6cS0x2c54S0x1f4
0x2676S0x2c54S0x1f4,0x2679S0x2c54S0x1f4
0x26dcS0x2c54S0x1f4,0x26dfS0x2c54S0x1f4
0x26dfS0x2c54S0x1f4,0x26d8_0x2S0x2c54S0x1f4
0x26dfS0x2c54S0x1f4,0x26b9_0x0S0x2c54S0x1f4
0x26e2S0x2c54S0x1f4,0x26e5S0x2c54S0x1f4
0x30a2S0x2c54S0x1f4,0x30a5S0x2c54S0x1f4
0x30a5S0x2c54S0x1f4,0x309f_0x0S0x2c54S0x1f4
0x30a5S0x2c54S0x1f4,0x26c2_0x1S0x2c54S0x1f4
0x26bdS0x2c54S0x1f4,0x26c1S0x2c54S0x1f4
0x26beS0x2c54S0x1f4,0x26c1S0x2c54S0x1f4
0x2698S0x2c54S0x1f4,0x3088S0x2c54S0x1f4
0x269cS0x2c54S0x1f4,0x269fS0x2c54S0x1f4
0x26c3S0x2c54S0x1f4,0x2b69S0x2c54S0x1f4
0x26c4S0x2c54S0x1f4,0x2685S0x2c54S0x1f4
0x26c9S0x2c54S0x1f4,0x26ccS0x2c54S0x1f4
0x2c94S0x21f,0x2c97S0x21f
0x2c9aS0x21f,0x2710S0x2c91S0x21f
0x2c9dS0x21f,0x2ca0S0x21f
0x2ca2S0x21f,0x2ca5S0x21f
0x2703S0x2c91S0x21f,0x310bS0x2702S0x2c91S0x21f
0x2707S0x2c91S0x21f,0x270aS0x2c91S0x21f
0x2f5cS0x25c,0x2f5fS0x25c
0x2f62S0x25c,0x2b7bS0x2f59S0x25c
0x2f65S0x25c,0x2f68S0x25c
0x2f6aS0x25c,0x2f6dS0x25c
0x2b6eS0x2f59S0x25c,0x3135S0x2b6dS0x2f59S0x25c
0x2b72S0x2f59S0x25c,0x2b75S0x2f59S0x25c
0x2f5cS0x28c,0x2f5fS0x28c
0x2f62S0x28c,0x2b7bS0x2f59S0x28c
0x2f65S0x28c,0x2f68S0x28c
0x2f6aS0x28c,0x2f6dS0x28c
0x2b6eS0x2f59S0x28c,0x3135S0x2b6dS0x2f59S0x28c
0x2b72S0x2f59S0x28c,0x2b75S0x2f59S0x28c
0x2c94S0x2b7,0x2c97S0x2b7
0x2c9aS0x2b7,0x2710S0x2c91S0x2b7
0x2c9dS0x2b7,0x2ca0S0x2b7
0x2ca2S0x2b7,0x2ca5S0x2b7
0x2703S0x2c91S0x2b7,0x310bS0x2702S0x2c91S0x2b7
0x2707S0x2c91S0x2b7,0x270aS0x2c91S0x2b7
0x2f5cS0x348,0x2f5fS0x348
0x2f62S0x348,0x2b7bS0x2f59S0x348
0x2f65S0x348,0x2f68S0x348
0x2f6aS0x348,0x2f6dS0x348
0x2b6eS0x2f59S0x348,0x3135S0x2b6dS0x2f59S0x348
0x2b72S0x2f59S0x348,0x2b75S0x2f59S0x348
0x2f5cS0x385,0x2f5fS0x385
0x2f62S0x385,0x2b7bS0x2f59S0x385
0x2f65S0x385,0x2f68S0x385
0x2f6aS0x385,0x2f6dS0x385
0x2b6eS0x2f59S0x385,0x3135S0x2b6dS0x2f59S0x385
0x2b72S0x2f59S0x385,0x2b75S0x2f59S0x385
0x2f5cS0x3c2,0x2f5fS0x3c2
0x2f62S0x3c2,0x2b7bS0x2f59S0x3c2
0x2f65S0x3c2,0x2f68S0x3c2
0x2f6aS0x3c2,0x2f6dS0x3c2
0x2b6eS0x2f59S0x3c2,0x3135S0x2b6dS0x2f59S0x3c2
0x2b72S0x2f59S0x3c2,0x2b75S0x2f59S0x3c2
0x2f5cS0x3f2,0x2f5fS0x3f2
